"locus_tag","logFC","logCPM","F","PValue","FDR","gene_name","spi","DE"
"SL1344_3356",0.992537599405248,4.60560197712506,15.3464194680267,0.00452183791193448,0.0102886122110155,"prmA","-","Unchanged"
"SL1344_0739",-0.923640512992779,4.01736031119449,15.3252511418556,0.00453896198694577,0.0103221307388951,"STM0762",NA,"Unchanged"
"SL1344_1260",-0.683084053124885,5.06486738308938,15.2831034064527,0.00457330067612109,0.0103918568649529,"ydiZ","-","Unchanged"
"t44",1.08743087444687,7.75604612867691,15.3426662805916,0.00457444046976022,0.0103918568649529,"t44",NA,"Unchanged"
"SL1344_4106",0.55178335234471,6.72806814387387,15.2432598789157,0.00460606278225613,0.010458186759291,"hemE",NA,"Unchanged"
"SL1344_4509",-0.727777855804953,7.197613853302,15.2344488273322,0.00461334762501193,0.0104692170722259,"slt","-","Unchanged"
"SL1344_4029",-0.719201209874784,8.743004146431,15.2246908485434,0.00462143227818052,0.0104820498675451,"STM4080",NA,"Unchanged"
"SL1344_3022",-0.596244410070119,6.57813029534518,15.2027180886027,0.00463970237650305,0.0105179590395345,"ygfX","-","Unchanged"
"SL1344_0984",-0.867802757695649,4.12996554882328,15.1950603952199,0.00464609098461169,0.0105217887830652,"STM1045",NA,"Unchanged"
"SL1344_0382",0.948267021123947,4.90112073961877,15.1948463281324,0.00464626973382921,0.0105217887830652,"yaiI","-","Unchanged"
"SL1344_2132",0.61737469759145,7.42301242197837,15.1718169737628,0.00466555017184424,0.0105599073669129,"metG","-","Unchanged"
"SL1344_3806",0.683718857710161,9.13409899557204,15.1622142666388,0.00467361936773602,0.0105719912859947,"rpmH",NA,"Unchanged"
"SL1344_3909",0.754919871113492,5.31467823663672,15.1596343104632,0.00467579030451504,0.0105719912859947,"rarD","-","Unchanged"
"SL1344_1449",1.40537299375028,4.36239859009958,15.0658454059782,0.00475557791412323,0.0107467590998049,"marA","-","Unchanged"
"SL1344_4329",-0.777190084076012,7.35501270162715,15.062505535034,0.00475845062080333,0.0107476209309663,"ytfB","-","Unchanged"
"SL1344_0930",-0.662179675381509,6.70819579640371,15.0579779849405,0.00476234836321074,0.0107507958340613,"mukE","-","Unchanged"
"SL1344_4103",1.43862509558592,5.17094678819904,15.1718234027398,0.0047666625974799,0.0107549071367826,"thiC","-","Unchanged"
"OmrA",2.12860548952142,6.61935074461189,15.2164832776876,0.00479170423225557,0.0108057564338476,"OmrA","-","Unchanged"
"SraC",0.771834839831914,7.35530682383639,15.0100314109411,0.00480387258290121,0.0108275372636551,"SraC","-","Unchanged"
"STnc3770",-1.22087813698819,3.3934887228706,14.9725572279335,0.00483664439345501,0.0108957096153342,"STnc3770","-","Unchanged"
"SL1344_2926",-2.22506233839517,7.64560507691417,15.1486025835382,0.00484985301603104,0.0109197630016482,"cysI","-","Unchanged"
"SL1344_1063",-0.567254016827129,7.22942053181103,14.9198059648572,0.0048832539488614,0.0109892318911779,"putP","-","Unchanged"
"SL1344_3695",-0.820839409511244,5.549809085639,14.9073332860202,0.00489435688294316,0.0110084752831162,"radC","-","Unchanged"
"SL1344_1691",0.907368124894691,4.35657522528608,14.8878531605082,0.00491176126366073,0.0110418645604129,"narH","-","Unchanged"
"SL1344_0557",-0.602859030520299,6.04330337795741,14.8642212471723,0.00493297959114614,0.0110837885188565,"ybdG","-","Unchanged"
"SL1344_2244",-1.21840373987982,4.20082079940076,14.8089519487617,0.00498305573105408,0.0111904749733302,"STM2275",NA,"Unchanged"
"SL1344_2305",0.5490450437676,6.42524366500479,14.7978184101786,0.00499322035644428,0.0112033421994145,"STM2336",NA,"Unchanged"
"SL1344_1186",2.23627900986691,5.08608198282392,14.9846898541967,0.00499397938096295,0.0112033421994145,"STM1250",NA,"Unchanged"
"SL1344_0314",-0.532614500516825,7.16947831985985,14.7840751452259,0.00500580356162844,0.0112170226347172,"frsA","-","Unchanged"
"SL1344_3399",0.964247605504173,10.4151815240889,14.7834509439594,0.00500637602022463,0.0112170226347172,"rpmC",NA,"Unchanged"
"SL1344_1585",0.673162136246022,5.74551007894566,14.7818136561637,0.00500787797739112,0.0112170226347172,"ydaO","-","Unchanged"
"SL1344_3865",0.690941911792147,7.88680857380068,14.7771718627705,0.00501213918176639,0.0112178807346878,"ilvA","-","Unchanged"
"SL1344_2909",0.75810480609878,6.19086353874818,14.7757321612186,0.00501346176552574,0.0112178807346878,"ispD",NA,"Unchanged"
"SL1344_0604",0.720671367684337,6.99878767930353,14.7620146585634,0.0050260853964265,0.0112354108124785,"rnk","-","Unchanged"
"SL1344_4017",-0.53679997889156,6.27800566614444,14.7615593641024,0.00502650506909679,0.0112354108124785,"STM4068",NA,"Unchanged"
"SL1344_1312",1.11336071060387,8.22550760457789,14.8338824741603,0.00506562901536488,0.0113169982249011,"pykF","-","Unchanged"
"SL1344_2794",1.33838049572475,6.57828846214044,14.8560481189311,0.00511089342219001,0.011412212330915,"proV","-","Unchanged"
"SL1344_1914",1.06783404421199,4.42630956217895,14.6628462540887,0.00511854457565802,0.0114221892845436,"mngB","-","Unchanged"
"SL1344_4378",0.591081109967,6.03456302271106,14.6606069594263,0.00512065694861086,0.0114221892845436,"STM4448",NA,"Unchanged"
"SL1344_0528",0.939955522347995,5.34349069956527,14.6552961162097,0.00512567115986495,0.0114274653145516,"lpxH","-","Unchanged"
"SL1344_3756",1.22708901914258,4.01390636083685,14.6512427229543,0.0051295023083356,0.011430099668471,"uhpA","-","Unchanged"
"SL1344_4309",-0.850891600886309,4.29302480613794,14.6433662611807,0.0051369572079949,0.011440801959365,"yjfC","-","Unchanged"
"SL1344_2361",-0.561664918245009,7.71378176697268,14.6386872089427,0.00514139227806897,0.0114447710462278,"vacJ","-","Unchanged"
"SL1344_2097",-0.634239356338811,7.82008015075368,14.6128180705928,0.00516599956953527,0.0114936163707969,"asmA","-","Unchanged"
"STnc760",-0.775081365626133,5.88606859911195,14.5971666035993,0.00518095949077201,0.0115209583727786,"STnc760","-","Unchanged"
"SL1344_1244",0.88855713271391,6.47519404949359,14.5933321349462,0.00518463283910007,0.011523187051972,"STM1309",NA,"Unchanged"
"STnc3250",1.99497561643179,5.5198603611981,14.7663093824344,0.00519450058335038,0.0115391737984416,"STnc3250",NA,"Unchanged"
"SL1344_4065",0.683261758605049,4.7602731844371,14.5326509929375,0.00524320249379681,0.0116392866779966,"frwD","-","Unchanged"
"SL1344_4101",1.20493116948369,3.33969263146485,14.53083952936,0.00524496367687189,0.0116392866779966,"thiF","-","Unchanged"
"SL1344_3238",-1.10964851330695,6.3038266612557,14.6200804545262,0.00526702992849489,0.0116822453015563,"yraN","-","Unchanged"
"SL1344_1150",-0.744892146387779,7.10288463577025,14.5027067331231,0.00527241129965371,0.0116881718122847,"ycfQ","-","Unchanged"
"SL1344_2809",0.93288561302246,9.66343990893825,14.4888647845056,0.00528598240662768,0.0117122383678438,"recA","-","Unchanged"
"SL1344_0693",0.55265817085951,6.58589722267465,14.457343641733,0.00531705102799807,0.0117750298433181,"ybgJ","-","Unchanged"
"SL1344_2928",1.67341375962665,3.70246588810231,14.441945812902,0.00533231126286883,0.0117968259105505,"ptpS","-","Unchanged"
"SL1344_1388",0.97359315580322,6.1219609553076,14.4418945105132,0.00533236219878848,0.0117968259105505,"rnfD","-","Unchanged"
"SL1344_0848",-1.24333412235528,8.66887358446703,14.6184544165145,0.00533605285248221,0.011798940033628,"grxA",NA,"Unchanged"
"SL1344_3678",-0.858596530139359,6.49789115671662,14.4274696902496,0.0053467082758479,0.0118164444170122,"rfaC","-","Unchanged"
"SL1344_2001",-0.988122764965771,5.43931071286827,14.403041202491,0.00537111425820194,0.0118643046133554,"cbiK","-","Unchanged"
"SL1344_2275",-0.547918317706462,6.34250945267836,14.3805299395683,0.00539372890464106,0.0119026181640661,"menC","-","Unchanged"
"SL1344_2079",1.435356993131,2.71875167247177,14.3802832379773,0.00539397740165721,0.0119026181640661,"wzx","-","Unchanged"
"SL1344_3766",-0.891785154969731,5.71069790467687,14.3574614393406,0.00541702767606995,0.0119438757815344,"emrD","-","Unchanged"
"SL1344_1861",0.974579715827512,6.6758254793522,14.3562925339291,0.00541821161438636,0.0119438757815344,"yecG","-","Unchanged"
"SL1344_4425",-0.526818408085231,7.88148176616018,14.3435735392001,0.00543111523631885,0.0119662058883961,"STM4496",NA,"Unchanged"
"SL1344_2885",1.11717026830078,6.53456922069555,14.4213325953662,0.00546337857708857,0.0120311460855335,"STM2905",NA,"Unchanged"
"SL1344_2859",-2.80239924674314,9.19878788521719,14.466332474338,0.00548680764124596,0.0120765755940485,"sicP","SPI-1","Unchanged"
"SL1344_0519",-0.696572248536379,5.30626120235145,14.2822713594585,0.00549385194768966,0.0120859139736528,"ylbA","-","Unchanged"
"SL1344_3510",1.03474488983407,4.11923231675083,14.2753988031146,0.00550094200174314,0.012095343422793,"yhhW","-","Unchanged"
"SL1344_2156",1.33172294346032,3.34588115291696,14.2378626114976,0.00553986977222972,0.0121687183637357,"STM2179",NA,"Unchanged"
"SL1344_4113",-0.548119435149403,6.60755972430267,14.2377814629323,0.00553995430374988,0.0121687183637357,"hydG","-","Unchanged"
"SL1344_2992",0.986373622400942,4.5893012426146,14.2180858382111,0.00556051906004205,0.0122076739058633,"lysR","-","Unchanged"
"STnc3150",0.865268441597332,3.99405396202209,14.1741737307599,0.00560671559946845,0.0123028337213158,"STnc3150","-","Unchanged"
"SL1344_4129",-0.82415581008432,5.95522962807637,14.1096600311253,0.00567546434355224,0.0124473579959758,"yjbD","-","Unchanged"
"SL1344_3802",0.568197205895861,8.76826327259745,14.1058681768756,0.00567953800871001,0.0124499628910442,"gyrB",NA,"Unchanged"
"SL1344_0913",-1.09127092054345,5.13736575590332,14.0945340750609,0.00569173639992041,0.0124703660890079,"ycaP","-","Unchanged"
"SL1344_4127",-0.691521668895098,6.30056479143871,14.0801164736645,0.00570730106985364,0.0124981202108368,"STM4192",NA,"Unchanged"
"SL1344_4424",-0.51523907757832,8.14992318631697,14.0745800565582,0.00571329218518847,0.0124987972735839,"STM4495",NA,"Unchanged"
"SL1344_4110",-0.765678718690642,7.13408239157226,14.0744760765162,0.00571340478059979,0.0124987972735839,"yjaH","-","Unchanged"
"STnc3180",1.52761804182372,3.36939333070401,14.0702156292489,0.00571802063164435,0.0125025549948878,"STnc3180","-","Unchanged"
"SL1344_4333",0.908107860428524,4.41343136111978,14.0447937634856,0.00574566085450749,0.0125566266090908,"ytfF","-","Unchanged"
"SL1344_2806",-0.782466700758257,9.58295494753613,14.0211919179342,0.00577147278889701,0.012606649929773,"csrA",NA,"Unchanged"
"SL1344_3682",0.836360299366991,5.83195231194225,14.0156648265174,0.00577753849829605,0.0126135126931423,"rfaY","-","Unchanged"
"SL1344_1681",-0.604163267356528,6.35893427858988,13.9941636410296,0.00580121136873049,0.0126587889958034,"tdk","-","Unchanged"
"SL1344_1912",-1.72826335792482,7.61861064783147,14.1459981866059,0.00582225118557815,0.0126982768526714,"dsrB","-","Unchanged"
"SL1344_2617",-0.906109760752685,4.45133601893006,13.9432880221012,0.00585771320384259,0.0127691635984724,"yfiM","-","Unchanged"
"SL1344_4374",0.810240736531781,4.32188479248633,13.931444023958,0.00587096617704205,0.0127915899433128,"STM4444",NA,"Unchanged"
"SL1344_2980",0.704472192820608,7.215339251345,13.8961973903818,0.00591062948408243,0.012871507114756,"lgt",NA,"Unchanged"
"SL1344_2657",0.607978939735558,7.14258920317663,13.8718735463373,0.00593819792977196,0.0129250180973947,"smpA","-","Unchanged"
"SL1344_2141",-0.815758763112856,5.7243556251899,13.8560838197073,0.00595618045997246,0.0129576210309234,"yehX","-","Unchanged"
"SL1344_3419",0.789911978852355,7.66474424288935,13.8503232135567,0.00596275811810433,0.0129653923999506,"yheO","-","Unchanged"
"STnc3220",-0.999759007928431,4.85716282688531,13.8237080750327,0.00599326706870035,0.0130251658107674,"STnc3220","-","Unchanged"
"SL1344_0071",-1.74242326618567,2.2378751137958,13.7801024493598,0.00604367776477913,0.0131235563422807,"caiD","-","Unchanged"
"SL1344_3304",1.3428547899651,2.86955345366068,13.7792886221621,0.0060446236560296,0.0131235563422807,"yhcG","-","Unchanged"
"SL1344_3691",-1.15967783424651,6.27576230159079,13.914601260469,0.00604954879243363,0.0131276426008846,"coaD",NA,"Unchanged"
"SL1344_0135",0.663732490989632,6.04959787694781,13.7617926706899,0.00606500386665919,0.0131545634393,"yacA","-","Unchanged"
"SL1344_2146",0.965962493828018,6.19646685543714,13.7294666542041,0.00610288677610988,0.0132300771618784,"pbpG","-","Unchanged"
"SL1344_1051",-0.728324723123403,7.05111892519239,13.7241407398454,0.00610915674669095,0.0132370176821822,"cbpA","-","Unchanged"
"SL1344_3207",0.562086761314344,6.23346904148083,13.6993446319296,0.00613845502928556,0.0132938227893263,"yhaJ","-","Unchanged"
"SL1344_2578",1.62895017693513,3.4431687305403,13.6833609717614,0.00615743450714064,0.0133282350545934,"STM2616",NA,"Unchanged"
"SL1344_0297",1.32360827387824,6.0784822118852,13.7902142201468,0.0062257466239456,0.0134656237461611,"safC","SPI-6","Unchanged"
"SL1344_4210",-1.54394315409528,5.89134212031353,13.789029099661,0.00622714867259885,0.0134656237461611,"yjcH","-","Unchanged"
"SL1344_0682",-0.891791221358989,4.09286246450358,13.6193523322224,0.00623418391946481,0.0134740828800457,"potE","-","Unchanged"
"SL1344_2812",-0.789144335258953,4.09034456778158,13.5878008764234,0.00627245832506122,0.0135500176336075,"srlA","-","Unchanged"
"STnc1660",0.634963080222289,6.22079693866196,13.5833361404017,0.00627789824550579,0.013554981497053,"STnc1660",NA,"Unchanged"
"SL1344_1992",-0.579321465729226,6.07711690334945,13.5745458886407,0.00628862581032144,0.0135713515486377,"cobT","-","Unchanged"
"SL1344_0357",-1.10618899707152,3.06213754065722,13.5656402891211,0.00629951766626137,0.0135880596061258,"STM0362",NA,"Unchanged"
"SL1344_0408",-1.0137782568139,4.54786891455574,13.5410499986137,0.0063297158916151,0.0136463739912182,"yajI","-","Unchanged"
"SL1344_0360",-0.637000039714966,6.85978180951133,13.5113485270697,0.00636643412143143,0.0137186797202074,"yahN","-","Unchanged"
"SL1344_3686",1.13752999354802,4.81823000293998,13.5028477229367,0.00637699245979617,0.0137345708794611,"yibR","-","Unchanged"
"SL1344_3213",-0.812522843784293,4.81437149767999,13.4967343081559,0.00638459918226481,0.0137440922516419,"tdcE","-","Unchanged"
"SL1344_4178",-0.743792449525619,6.06176026129588,13.4893470275692,0.00639380616815685,0.0137513752345939,"STM4242",NA,"Unchanged"
"SL1344_1540",-0.66447724405409,4.76233965096408,13.488905001269,0.0063943576079266,0.0137513752345939,"ydcK","-","Unchanged"
"SL1344_1214",1.51739489629571,3.2509274517358,13.4664572796802,0.00642244057538177,0.013804887215843,"yeaN","-","Unchanged"
"SL1344_2521",0.904180074174944,6.26336664713829,13.4622666790059,0.0064277003503587,0.0138093124060993,"cadA","-","Unchanged"
"STnc2010",-1.00390488895994,4.3741291307889,13.4552341688903,0.00643653929033485,0.0138214188643626,"STnc2010","-","Unchanged"
"SL1344_1876",-0.800377769056188,7.72887939178276,13.4522968214762,0.00644023567567376,0.0138224759725655,"uvrC","-","Unchanged"
"STnc4000",1.2575963924924,3.01024440620274,13.429253211947,0.00646932680188944,0.0138780088629294,"STnc4000",NA,"Unchanged"
"SL1344_1496",-0.507222006927363,7.96905947620745,13.4108026988807,0.00649273866435837,0.0139213094423668,"sfcA","-","Unchanged"
"SL1344_3178",1.20607697911241,7.13238282951118,13.4783137321224,0.00660890994697303,0.0141582762548032,"bacA","-","Unchanged"
"SL1344_0298",1.89777470657481,3.87425420128366,13.4160894540744,0.00661092906405982,0.0141582762548032,"safD","SPI-6","Unchanged"
"SL1344_1775",0.743540318141574,8.4881754676959,13.3153018773683,0.00661563779188549,0.0141582762548032,"proQ","-","Unchanged"
"SL1344_1927B",1.57170965260755,6.81833819176713,13.47245737757,0.00661638500919872,0.0141582762548032,"SL1344_1927B","-","Unchanged"
"SL1344_2932",0.651575136106619,9.64381768812062,13.3119611185346,0.00661998972696858,0.0141589666247608,"pyrG",NA,"Unchanged"
"SL1344_4486",0.837839963572007,5.21805200192338,13.3078766014785,0.00662531543410467,0.0141633353730067,"rimI","-","Unchanged"
"SL1344_1403",0.942905292061369,2.99986264372278,13.3053407808274,0.00662862454364856,0.0141633909268449,"STM1472",NA,"Unchanged"
"SL1344_2289",-0.721965684162312,7.16336431067041,13.2571925678559,0.00669185172193483,0.014286367658582,"nuoJ","-","Unchanged"
"SL1344_3138",-0.640624163149367,5.37447168082744,13.2564730777324,0.00669280228048084,0.014286367658582,"yqhD","-","Unchanged"
"SL1344_0376",-0.741358427836374,4.94628710109482,13.2517671928754,0.00669902367786376,0.014292575740012,"STM0381",NA,"Unchanged"
"SL1344_1878",-0.603810019712958,5.80667781210755,13.2439275379376,0.00670940422787105,0.0143076469792564,"yecF","-","Unchanged"
"SL1344_3154",0.618399764615321,6.15551066979462,13.2148124793051,0.00674813327344865,0.0143831259593169,"ygiN","-","Unchanged"
"SL1344_1199",-0.580537890450331,5.49082016829527,13.1874308051077,0.00678481350824067,0.0144541656664446,"aadA","-","Unchanged"
"SL1344_1812",0.613741141019719,6.59972647108444,13.1620168084834,0.00681908255884846,0.0145200010655835,"exoX","-","Unchanged"
"SL1344_3216",-1.00945734072405,4.52056141571495,13.1557878863824,0.00682751504167747,0.0145307843560911,"tdcB","-","Unchanged"
"SL1344_4468",2.11531173603159,5.12463133078499,13.2978962821336,0.00684417912574258,0.0145590674302039,"STM4537",NA,"Unchanged"
"SL1344_4218",-1.28390141731736,2.38629586609945,13.1389154631483,0.00685042228278513,0.0145651659575826,"nrfG","-","Unchanged"
"SL1344_2533",-0.592682111631384,5.5953204906456,13.1144748320524,0.00688377642695171,0.01462887266299,"murQ","-","Unchanged"
"SL1344_0444",0.593875441137908,10.159389788036,13.0880515549933,0.00692006646002663,0.0146987526876193,"lon","-","Unchanged"
"SL1344_0673",1.0035799222146,4.66453879266049,13.0827544114314,0.00692737055746244,0.0147070258783922,"STM0691",NA,"Unchanged"
"SL1344_2960",0.964314674634207,7.69743096407403,13.0785524863843,0.00693317138515039,0.0147121010110865,"ygdE","-","Unchanged"
"SL1344_1734",-0.571837135200175,6.76381296193132,13.075281040363,0.00693769190253574,0.0147144556870891,"nhaB","-","Unchanged"
"SL1344_0783",-0.543286502823433,8.13336695291128,13.0551624457017,0.00696557365442717,0.0147663315701223,"ybhL","-","Unchanged"
"SL1344_3545",0.557401855186069,8.60473931242805,13.0393123501914,0.00698763916345019,0.0148058326871926,"STM3580",NA,"Unchanged"
"SL1344_0047",0.530705665874993,9.2279503547677,13.0310268164463,0.00699920876591885,0.0148230665764231,"ileS",NA,"Unchanged"
